4.776337980821515443e-03,3.077711824903528849e-04,-2.582191694765992741e-04,-3.152319879335629103e-05,6.363050259456041048e-05,8.866975408723227169e-04,5.970166205678865382e-05,1.658886204325543668e-04,-3.208520366238899122e-06,3.103064507577412117e-05,3.852096382500832823e-04,-3.266566785595819344e-04,3.830445921124631461e-04,1.106046327652002360e-04,-2.932283773186254682e-06,8.111164474873944067e-05,-6.152320073016310955e-05,2.646763524449980299e-04,1.763245298695301168e-04,1.511518260916084255e-04
3.077711824903528849e-04,4.774771486267208494e-03,3.097632413389720361e-04,-2.676044088137597083e-04,-4.037055766227842411e-05,8.514038686069917055e-05,8.873348682417720292e-04,5.974893183282726751e-05,1.472767762646031656e-04,-7.399730214137031484e-06,-7.219917358605538533e-06,3.778458244784695715e-04,-3.041210417404307978e-04,3.761699051168779684e-04,1.235165540943997044e-04,-2.714279636818659434e-04,8.175420105315610157e-05,-4.996863421828988503e-05,2.696207526500022560e-04,1.789874239262173442e-04
-2.582191694765992741e-04,3.097632413389720361e-04,4.772372951492557906e-03,3.232284303923254601e-04,-2.551285576880736464e-04,2.416452473244740465e-04,8.467549689414453527e-05,8.875965054247666455e-04,8.740140522724176202e-05,1.537282907685415441e-04,-1.949168337568582337e-04,2.778122027074728309e-06,3.434681544050503083e-04,-2.917596753280056444e-04,3.555770932003790965e-04,-1.505095854660495067e-04,-2.729702189904759644e-04,6.404706894398817839e-05,-5.630908152149419833e-05,2.654607441678952435e-04
-3.152319879335629103e-05,-2.676044088137597083e-04,3.232284303923254601e-04,4.733529049686689000e-03,2.841382813499190797e-04,-1.056865189417134442e-04,2.493896527154872166e-04,8.861400773930498101e-05,8.213544727759733693e-04,7.503415179509809782e-05,2.453233165629829489e-04,-2.318356107465640323e-04,7.281261185245960091e-05,3.433954877398103195e-04,-2.618114591483316372e-04,2.239306035976318973e-04,-1.548979919183113816e-04,-2.379805677706520759e-04,9.307008117194109150e-05,-4.914481169232023228e-05
6.363050259456041048e-05,-4.037055766227842411e-05,-2.551285576880736464e-04,2.841382813499190797e-04,4.694700082687987101e-03,-1.594681856720941396e-04,-9.894429415684263536e-05,2.525826041465332582e-04,1.973091516738866775e-05,8.078837223554489111e-04,-1.538075281516295269e-04,2.094965186886481182e-04,-1.565735199810686128e-04,6.689692445377231310e-05,3.783697514669182960e-04,1.880528376564963663e-05,2.209652829696995074e-04,-1.170447132448852582e-04,-2.105355655814094000e-04,1.010737896844004168e-04
8.866975408723227169e-04,8.514038686069917055e-05,2.416452473244740465e-04,-1.056865189417134442e-04,-1.594681856720941396e-04,2.719110470710520751e-03,7.415203505447968187e-05,4.143241409634635031e-05,-3.926202954367659006e-06,-1.419249838089843975e-04,-1.123709573044416062e-04,9.362037279550265343e-05,4.741246409718899066e-04,1.583192776439394146e-04,3.388064905186719808e-05,-2.339619444747218250e-04,5.315579840641429369e-05,1.062081082675899992e-04,-2.485936858418013503e-05,2.265673953213509864e-04
5.970166205678865382e-05,8.873348682417720292e-04,8.467549689414453527e-05,2.493896527154872166e-04,-9.894429415684263536e-05,7.415203505447968187e-05,2.719737768021325639e-03,7.495826170066756172e-05,5.922679427915913237e-05,6.567341906443405411e-07,3.115542604107641523e-04,-1.077491530262825376e-04,6.977726072086962335e-05,4.862064312453398800e-04,1.423596874698064205e-04,-1.827031931056690036e-04,-2.360837372244572855e-04,4.072338646589218907e-05,1.040609739586016789e-04,-2.792770957612579147e-05
1.658886204325543668e-04,5.974893183282726751e-05,8.875965054247666455e-04,8.861400773930498101e-05,2.525826041465332582e-04,4.143241409634635031e-05,7.495826170066756172e-05,2.720504880308631870e-03,8.503717486088174804e-05,6.203257655319793003e-05,-1.525881794456686617e-04,3.132901981232752496e-04,-1.220917958784160213e-04,7.862929868895686414e-05,4.758486855023485312e-04,1.186851287672271865e-05,-1.844546695390360768e-04,-2.436307223985876961e-04,4.044802258885167031e-05,1.021325478556797580e-04
-3.208520366238899122e-06,1.472767762646031656e-04,8.740140522724176202e-05,8.213544727759733693e-04,1.973091516738866775e-05,-3.926202954367659006e-06,5.922679427915913237e-05,8.503717486088174804e-05,2.617232251181394413e-03,6.842011063754374883e-05,1.345631052989776865e-04,-2.213336979615668416e-04,4.118480563540271081e-04,-9.672003644467406993e-05,1.085970556400588891e-04,2.858650024971363222e-05,-1.946650910142899907e-06,-1.363137518262733778e-04,-1.864476539650866856e-04,4.920059390451701309e-05
3.103064507577412117e-05,-7.399730214137031484e-06,1.537282907685415441e-04,7.503415179509809782e-05,8.078837223554489111e-04,-1.419249838089843975e-04,6.567341906443405411e-07,6.203257655319793003e-05,6.842011063754374883e-05,2.615359244941913800e-03,-2.700179724476597779e-04,1.201381985158134821e-04,-2.086699981933836669e-04,4.235917149068206089e-04,-9.692501504356014540e-05,-2.848265844939833376e-04,2.426721058028741626e-05,3.872914953093893751e-06,-1.235246779144791285e-04,-1.857658121213014493e-04
3.852096382500832823e-04,-7.219917358605538533e-06,-1.949168337568582337e-04,2.453233165629829489e-04,-1.538075281516295269e-04,-1.123709573044416062e-04,3.115542604107641523e-04,-1.525881794456686617e-04,1.345631052989776865e-04,-2.700179724476597779e-04,9.535596140087974557e-03,-8.287597938494001542e-04,-2.984069566346649592e-04,-4.223963857352418293e-04,1.307357594806523262e-06,2.829780602029403382e-03,-2.146314811402948001e-04,-4.161224798440000898e-04,-2.572379329779054397e-04,3.456006198633970050e-05
-3.266566785595819344e-04,3.778458244784695715e-04,2.778122027074728309e-06,-2.318356107465640323e-04,2.094965186886481182e-04,9.362037279550265343e-05,-1.077491530262825376e-04,3.132901981232752496e-04,-2.213336979615668416e-04,1.201381985158134821e-04,-8.287597938494001542e-04,9.503961632216079841e-03,-7.497339488881153658e-04,-3.136970659192499190e-04,-3.813331622303064755e-04,2.449574329201958597e-04,2.829389588557758382e-03,-1.744934795360559220e-04,-3.931282247426097975e-04,-2.483601426137649142e-04
3.830445921124631461e-04,-3.041210417404307978e-04,3.434681544050503083e-04,7.281261185245960091e-05,-1.565735199810686128e-04,4.741246409718899066e-04,6.977726072086962335e-05,-1.220917958784160213e-04,4.118480563540271081e-04,-2.086699981933836669e-04,-2.984069566346649592e-04,-7.497339488881153658e-04,9.422649112235500363e-03,-8.045128356206848004e-04,-3.222410695689412858e-04,-3.415645644425429825e-04,2.665055995578602247e-04,2.791132662377436742e-03,-2.433808976716824476e-04,-3.985827859817348559e-04
1.106046327652002360e-04,3.761699051168779684e-04,-2.917596753280056444e-04,3.433954877398103195e-04,6.689692445377231310e-05,1.583192776439394146e-04,4.862064312453398800e-04,7.862929868895686414e-05,-9.672003644467406993e-05,4.235917149068206089e-04,-4.223963857352418293e-04,-3.136970659192499190e-04,-8.045128356206848004e-04,9.489714115657573584e-03,-8.599701467759452876e-04,-9.560175226489544479e-05,-3.582273214095763329e-04,2.362464014253397337e-04,2.811412454712588441e-03,-2.524818492205370283e-04
-2.932283773186254682e-06,1.235165540943997044e-04,3.555770932003790965e-04,-2.618114591483316372e-04,3.783697514669182960e-04,3.388064905186719808e-05,1.423596874698064205e-04,4.758486855023485312e-04,1.085970556400588891e-04,-9.692501504356014540e-05,1.307357594806523262e-06,-3.813331622303064755e-04,-3.222410695689412858e-04,-8.599701467759452876e-04,9.512575676729612129e-03,2.657606768492329959e-04,-7.843249655086521486e-05,-3.601026448691885414e-04,1.971282754900352985e-04,2.813433311625950905e-03
8.111164474873944067e-05,-2.714279636818659434e-04,-1.505095854660495067e-04,2.239306035976318973e-04,1.880528376564963663e-05,-2.339619444747218250e-04,-1.827031931056690036e-04,1.186851287672271865e-05,2.858650024971363222e-05,-2.848265844939833376e-04,2.829780602029403382e-03,2.449574329201958597e-04,-3.415645644425429825e-04,-9.560175226489544479e-05,2.657606768492329959e-04,2.295149607915661621e-03,4.303139737745206519e-05,-3.272445641388797345e-04,8.028393401669484174e-05,8.143500748518952314e-06
-6.152320073016310955e-05,8.175420105315610157e-05,-2.729702189904759644e-04,-1.548979919183113816e-04,2.209652829696995074e-04,5.315579840641429369e-05,-2.360837372244572855e-04,-1.844546695390360768e-04,-1.946650910142899907e-06,2.426721058028741626e-05,-2.146314811402948001e-04,2.829389588557758382e-03,2.665055995578602247e-04,-3.582273214095763329e-04,-7.843249655086521486e-05,4.303139737745206519e-05,2.298789714481753142e-03,5.451500785279492765e-05,-3.289883536241504716e-04,8.335672352003451315e-05
2.646763524449980299e-04,-4.996863421828988503e-05,6.404706894398817839e-05,-2.379805677706520759e-04,-1.170447132448852582e-04,1.062081082675899992e-04,4.072338646589218907e-05,-2.436307223985876961e-04,-1.363137518262733778e-04,3.872914953093893751e-06,-4.161224798440000898e-04,-1.744934795360559220e-04,2.791132662377436742e-03,2.362464014253397337e-04,-3.601026448691885414e-04,-3.272445641388797345e-04,5.451500785279492765e-05,2.280983692686116681e-03,1.922647118960700758e-05,-3.313205436512699090e-04
1.763245298695301168e-04,2.696207526500022560e-04,-5.630908152149419833e-05,9.307008117194109150e-05,-2.105355655814094000e-04,-2.485936858418013503e-05,1.040609739586016789e-04,4.044802258885167031e-05,-1.864476539650866856e-04,-1.235246779144791285e-04,-2.572379329779054397e-04,-3.931282247426097975e-04,-2.433808976716824476e-04,2.811412454712588441e-03,1.971282754900352985e-04,8.028393401669484174e-05,-3.289883536241504716e-04,1.922647118960700758e-05,2.265398161724256881e-03,1.112483513816678245e-05
1.511518260916084255e-04,1.789874239262173442e-04,2.654607441678952435e-04,-4.914481169232023228e-05,1.010737896844004168e-04,2.265673953213509864e-04,-2.792770957612579147e-05,1.021325478556797580e-04,4.920059390451701309e-05,-1.857658121213014493e-04,3.456006198633970050e-05,-2.483601426137649142e-04,-3.985827859817348559e-04,-2.524818492205370283e-04,2.813433311625950905e-03,8.143500748518952314e-06,8.335672352003451315e-05,-3.313205436512699090e-04,1.112483513816678245e-05,2.265315470235726176e-03
