APPL,MSFT,HL,NEM,F,TM
19.0757451706255,67.3963645774691,0.563034499902472,13.4379628692068,25.0734960305139,82.6315147277928
18.5128543295251,69.0843996828417,0.500475111024419,13.2504564105667,24.9484411874689,75.0586273306541
19.3259188777812,69.9596771448868,0.625593888780524,14.8130102325674,24.0730572861542,72.0774942879782
17.0743555133795,56.6429557580584,0.625593888780524,16.2505597488082,24.1981121291992,71.827398898364
15.0729648554387,54.4547621029458,0.688153277658576,16.6255726660884,24.1355847076767,67.7358343227482
14.0722710275106,49.2030973306755,0.688153277658576,16.1880575959281,22.5098717480923,69.9666881992522
15.0104224293446,46.4522253071053,0.563034499902472,17.6881092650489,22.8225088557047,65.5249920789396
14.8853355757668,43.3887541899476,0.500475111024419,17.0630877362486,23.4477830709294,62.9740201052556
16.3863778187012,49.140577511958,0.563034499902472,16.8755812776085,26.261517039441,65.5449967089641
17.1994423669574,53.5169648221832,0.688153277658576,16.8755812776085,26.3865718824859,59.3226254161241
19.513549158148,61.0193430682837,0.938390833170786,16.3130619016882,26.3240444609635,67.3756959613221
19.576092584937,64.0202943667239,0.813272055414681,15.7505425257679,28.0122848420704,66.0151770418205
20.6393308403489,60.8317836121312,0.910864702064443,15.440531847483,28.022289229514,67.8258726645356
19.1382885974144,59.1437485067586,0.750712666536629,14.4504977458633,26.931810998162,67.0555748629974
19.0132017438365,57.330673763951,0.770731670977606,15.03051772459,27.6121093443265,68.8362530366694
18.8255714634697,56.7679953954935,0.770731670977606,15.9605497594448,28.3624384025963,69.1763867680711
19.2633754509923,56.7054755767759,0.900855199843955,16.6005718049363,28.0723101662932,66.2252561687149
20.2640702796153,56.7054755767759,0.950902710946396,17.9906196849882,30.1132062052257,68.5761588333784
19.6386360117259,54.5798017403808,0.750712666536629,16.0505518595576,28.442473502145,67.7258285064005
23.0159810583284,56.5804359393409,0.710674657654675,16.5005683603283,27.9122409676344,73.5280445465963
22.0853348677091,54.7048413778158,0.690655653213698,16.1205562708522,28.1323384918323,70.7769952608393
20.6043065213471,56.2053170270359,0.770731670977606,17.1505907502806,27.8121960927597,69.526518312768
22.4355780577271,62.1997172456702,0.800760177639071,16.5505690825979,29.01272358643,66.8354899197553
25.0573995094141,69.0218798641242,0.780741173198094,16.7805790052653,30.0131623307897,66.5954003464887
26.2182055106168,67.141286718053,0.750712666536629,18.390632463386,29.6229922209282,67.2356435435197
25.7678918370416,70.7724347882143,0.780741173198094,18.2706293298908,29.0927586859788,69.7766137023822
22.865876834035,69.4220087045504,0.950902710946396,20.9807226787689,27.8322058680856,68.2760413646966
23.5463483168038,68.1115873023289,1.50142533307326,24.0008267059321,27.1419021340387,67.9359156363474
22.7758142994589,70.9324895253995,1.28121628422251,21.9707557803542,24.7508545354579,71.1271268055362
20.9045159706288,70.3623007761591,1.23116877312007,20.8307175118569,24.6007887238039,69.9266729369139
21.3348137462418,73.2132105115799,1.30123528866349,21.4207378350444,24.0105298646317,68.0759680541499
20.4542032977485,68.0415661056824,1.34127329754544,21.8907530246678,24.1005693516241,68.3260634437641
22.2754668851474,68.8518279578468,1.21114976867909,20.4107030445031,25.2010529708585,69.1663799513419
23.2661547654842,73.0231482620444,1.15109275535616,18.6106420415926,24.5607701735908,70.4768777921575
22.045308075259,66.0809455910186,1.13107375091519,18.2406282965084,24.2906537134912,68.6161670930458
24.867266491281,71.3626178756391,1.16110225757665,18.8606506531127,25.6112318556072,69.0263275335394
19.9938826758871,69.2019369420306,1.15109275535616,19.9706868881932,25.7713020547047,68.4661158615666
18.9731729499968,65.4907615032767,1.05099773315128,19.4306692873442,25.2710826825249,67.5757772749213
19.513549158148,66.9112097839042,1.02096922648982,18.770646552931,24.9609476722122,66.0251828581681
19.033215640409,65.5407733569823,1.02096922648982,20.0506896438796,24.7808676977887,65.5349978952873
18.0825555532172,61.8996231161433,1.04098823093079,21.4807399018092,21.7095217530433,63.5242289620254
18.5829029675287,62.0696750224207,1.00095022204884,21.7007484799814,20.3989449970546,64.2244930518007
18.562890071651,57.0680895250204,1.0309787287103,20.7407144117096,19.8787188508651,61.1233112209653
17.2920076392998,55.4175693118296,0.950902710946396,20.7907171340481,18.7682308441872,61.0232750658827
15.7409296542394,49.7257620148367,1.15109275535616,22.2707671142128,15.3467303384771,47.0179332474834
15.5207757912475,51.1862239797605,1.26119727978154,23.6008129274999,17.35761221464,51.8697818052372
16.1512155346697,57.7383039823062,1.17111175979714,24.0008267059321,17.6777526128351,56.0213672735972
18.0225138634998,56.3978790690029,1.07101673759226,22.1007612583791,17.7377789374967,52.9702045206846
18.3127143631056,57.9183620605297,1.04098823093079,21.9107547136238,16.5172436693779,50.1691371573863
18.682972450391,62.2197245879769,1.02096922648982,21.2907343570884,16.6673094810319,50.3191913900102
18.5829029675287,61.4194719087099,1.0309787287103,23.8608228835152,16.2971481460575,50.7193460141562
18.722999242841,65.2306770567777,0.920874204284931,23.2908032492494,16.4672207317212,51.9198048846862
18.9831818996727,65.770849290814,0.840798186521024,19.8006810323595,17.0574795908934,50.1491285258356
19.8537853998798,64.7305185070376,0.820779182080048,19.2406627425889,17.8878437487119,53.7304925043489
21.3147988489746,64.2303599572976,0.860817190962001,19.6706775544035,18.9483108186106,51.9198048846862
22.5556624378567,67.8515108583667,0.870826693182489,20.0206896105317,17.1375146904422,50.5792925959722
20.4041665549276,67.4613871895695,0.950902710946396,19.7206782766731,16.1070637841905,47.8182374938675
21.0145914010825,67.5614178992004,0.980931217607862,19.4806710096482,15.4567786003567,48.7686009747833
22.4455850060133,67.891524542663,0.910864702064443,18.95065375326,15.9569979725365,50.1091122631158
23.7064614907731,68.9218501548104,0.93088370650542,18.8206482752351,16.9474333298913,53.1902854624005
21.0646251418188,68.6317571956441,1.04098823093079,19.6906792433595,15.5068005375747,53.3303418817292
22.1854043505714,66.1209582749978,0.960912213166885,20.2006968108606,14.506361793215,53.1002551236656
23.2661547654842,63.8202299465108,0.99094071982835,20.9107202675433,14.6164100550946,54.530796750733
24.4269607666868,62.6798694534206,1.13107375091519,22.8107847150618,14.9065372909589,52.1198771948514
24.0466957311153,60.6692340840999,1.33126379532496,25.0008611520126,14.3863091438919,50.8193821692388
23.9166064040891,60.2490989016841,1.47139682641179,24.3308380731386,14.6264144425382,53.0502330445981
22.7558004028865,58.0083905994829,1.50142533307326,23.85082153902,14.5863968927638,52.3599707696442
23.466292730514,61.3894593947742,1.50142533307326,24.4908435845115,15.646861961785,52.8301511025006
24.6771344738426,63.970279512067,1.43135881752984,23.0007922598516,16.8173742922471,57.9921199441392
24.9673369748381,62.5098175471432,1.34127329754544,23.5008094828918,16.937427942009,59.72278004027
24.1067384215275,60.4691696638868,1.85175791079035,26.3709093431773,16.6773138684755,56.9217126769717
23.6864465935058,60.3291252699596,1.8917959196723,27.6909548120036,16.4972348944907,58.1721896250431
24.7571900601324,55.8877153476339,2.27215700405086,27.2609390001545,15.0566031026128,56.5215580528258
25.0774114045969,55.9477353739198,2.63249908398844,28.2409727573134,15.3467303384771,54.9409531897004
24.9973568190019,57.2181390905766,2.95280315504407,29.0410013142122,16.3671788581627,56.901704045421
23.025986005225,51.5163306232231,3.09293618613091,30.0810361381015,16.3071505326237,56.0413749047664
23.5263354209262,49.5757164505489,3.19303120833579,29.9510326601455,16.0970593967469,54.0306059715045
23.3362034034878,50.0658698286599,3.21305021277677,29.9910330379543,15.8369453232134,54.7608885107044
25.0273776638606,56.0477660835507,3.1029456883514,29.4510154371053,16.7273348052547,57.1317918038661
24.1667801112449,53.2768867176738,4.53430450588124,30.6610561168282,17.7477833249403,56.8216715199813
23.3161885062205,50.9261435345299,4.3941714747944,31.211074062138,17.6577438379479,55.3911258913877
21.4148713339213,51.9964828309736,4.95470359914175,28.7009896025449,16.5572602187136,52.820145286153
20.1139640539322,55.2675197462734,3.99379138597487,28.9609965584569,15.8969716478749,50.5692867796245
16.8617078622971,52.2965769605005,4.10389591040024,28.6009851579024,15.5268093124619,49.498879512457
17.7323113625043,54.7173463418764,4.69445654140905,26.3309069652996,16.0070199097545,53.0202225982259
18.7530210883946,54.8673909058471,4.06385790151828,25.4408773083224,15.696883899003,52.2099125354941
17.5221664491883,51.876445779353,4.5643330125427,28.540984091172,12.6155325663753,50.5692867796245
14.9703946361997,49.5757164505489,4.60437102142466,26.4609104432557,12.3954360426161,49.7789843480618
14.3499628417586,45.3643784607866,2.43230903957868,22.2107640474135,12.6055281789317,47.5181240267119
14.4600412742968,44.4240823879095,3.71352532380119,25.490878030592,12.4554623672777,48.1183509610231
15.0104224293446,48.1352578266634,3.72353482602168,26.7809234660703,11.8451947332183,51.469632182999
15.8209842398344,50.015854974003,3.57339229271435,26.800922154923,11.3949972982565,49.6789481929792
15.7409296542394,52.2365599351659,3.11295519057189,25.1408649744294,11.7851684085567,50.0090761080332
14.7602487221889,49.0955652431156,3.90370586599047,28.4909813688335,11.7751640211132,50.0590941855745
14.3899916355984,47.8351636971365,4.18397192816414,29.0509996586042,10.2044751924685,49.2687917540118
14.1798457215876,47.9251922360897,4.45422848811733,29.341010648002,10.6546726274303,49.0387039955667
14.8803321016236,47.4750485410066,4.02381989263633,29.1510041032467,9.77428653239384,51.9698229622275
14.7302268766354,45.2643487514728,3.63344930603728,27.3509421003018,9.63422510818349,51.8997962531355
14.0397494462752,43.7838794442423,3.63344930603728,25.900892153485,8.66379952615462,49.9190417677721
14.5200819633194,48.8854956512735,3.57339229271435,23.7008173721424,8.32365035307234,47.7682194163262
14.3499628417586,53.1668558379994,3.32315473720214,23.6108142719951,8.26362402841076,49.9790616601348
15.4307152580611,52.6967048006096,3.35318324386361,24.2908376953299,8.7238258508162,50.9394269558721
16.3713683969667,53.0168062724432,3.80361084378559,25.4808776861312,8.4336986149519,51.1194956363943
15.8510060853879,55.1174701807171,4.12391491484121,25.900892153485,8.7438346257034,51.9498143306768
15.9610825165365,56.7079753692075,3.98378188375438,25.1808673523071,8.65379513871103,53.2603161730187
16.0211222048642,58.2384625320462,3.72353482602168,23.900823261324,10.2144795799121,51.5196502605403
15.5107688429613,57.6982902980099,3.77358233712412,23.4108063827446,11.3849929108129,52.9201864431433
14.9603876879135,55.4875905084761,4.00380088819535,26.7709221215751,9.88433479427341,51.199528161834
14.8002765153338,52.5166477227032,4.74450405251149,29.0009989363346,9.70425582028867,51.1695187158434
14.149823876034,53.0568199567395,4.69445654140905,28.6109865023976,9.78429091983744,51.0194594813117
14.0697682897442,52.9867977597759,5.06480812356712,29.7310240819733,9.58420317096551,52.2999468757553
14.9103539471772,53.8070577813496,5.45517871016617,30.1210385159792,9.68424704540147,54.090630865775
14.7302268766354,55.9377302022908,5.16490314577201,28.6109865023976,10.5046068157764,53.1202587533085
14.109797083584,51.4763169389268,4.78454206139345,27.6509524341259,10.1644576426941,52.10987538003
13.8095876343022,49.8658054084468,4.57434251476319,30.1510385493272,9.75427775750665,50.6493193050642
14.3699777390259,47.4750485410066,4.38416197257391,28.950998214065,9.11399696111647,47.8182374938675
14.1598318250151,46.5947724944154,4.15394342150268,28.4209789576079,8.80386095036498,49.5188871436261
14.6801931358991,48.3153149045698,3.77358233712412,27.2409383112329,8.69381268848541,49.5388947747952
15.0104224293446,24.6378091598768,4.0538483992978,27.5109476116746,8.4437030023955,49.0587126271174
15.0204293776309,23.7075162579945,3.80361084378559,27.3309414113801,8.32365035307234,47.4981163955428
14.5400968605867,23.5674698634331,3.52334478161191,25.9608932202154,7.22316773427672,47.5281258415334
14.7902695670476,24.8678840933914,3.06290767946945,25.0908642521598,6.76296591187128,46.6377872548881
15.0104224293446,26.5784253331852,2.86271763505968,24.3708404510163,8.02351872976444,48.0383224371096
14.5801236530368,24.6778228441731,3.30313573276117,26.5909159212806,7.41325109570505,47.0379408786525
14.4200124804571,25.0979560259547,3.08292668391042,25.5808811307393,7.89346169299769,44.366920116809
13.2091717378233,24.2076748077346,3.34317374164312,25.9408945313627,8.10355382931322,42.176086504551
13.1291161515334,25.5080860367415,3.64345880825777,26.9409289774432,9.41412858442437,43.7666931824978
13.3592759621167,25.22799624857,3.58340179493484,26.7809234660703,9.96436989382218,42.8363383331327
14.4600412742968,26.1082762964296,4.04383889707731,27.6309507451698,10.0444049933709,45.3172835977248
18.3127143631056,26.3683597426115,4.10389591040024,28.5809844689808,9.894339181717,47.2380181907255
18.8130617774171,25.5781082337052,3.92372487043145,28.7109879469368,10.0243962184838,45.967533611485
18.3327292603729,24.22767914909,4.23401943926659,29.5910192595221,9.56419439607832,46.0175516890263
17.9624731744772,24.6178048185214,4.14393391928219,29.6610216707477,10.5046068157764,47.6981927072342
17.161916310884,23.677505744693,4.02381989263633,32.2911132639739,10.7146989520919,50.5692867796245
17.4321039146122,24.6578165021835,4.08387690595926,32.0711046858017,10.9748130256254,51.8997962531355
19.213341710256,26.33834922931,4.1339244170617,33.601155388236,11.5250543350232,53.2803198026617
18.7430141401083,25.6381262593569,4.00380088819535,32.5111178420083,11.034839350287,52.049851486141
19.1432930722524,26.5084031362216,4.53430450588124,32.9711366873086,10.8747691511895,54.3307234401863
19.8637923481661,27.3186589864834,4.85460857693687,32.7911304870141,11.2949534238205,56.0413749047664
20.8744951257701,26.8985258047017,4.57434251476319,32.131107752601,10.9948218005126,53.4203772223719
21.5549676092337,26.8985258047017,5.69540676345789,36.2912510482959,10.9748130256254,52.8101434713315
20.7444037973543,26.1782984933932,5.57529273681203,35.5812275916132,10.9047823135203,50.6193048571658
19.6536474348501,25.5881114047,6.15584386560036,38.3313223183346,10.7146989520919,51.469632182999
19.7236960728537,25.5480997210379,6.25593888780524,38.5013261740994,10.7747252767535,55.441143968929
20.8945090223426,26.2283133480501,6.23591988336426,37.5412941058965,11.2349270991589,55.9513405645052
22.6257110758603,26.5284094782112,6.70636648772722,39.2613503530517,11.5650718847976,55.4111335225568
22.515633644017,28.388998282927,6.76642350105015,39.1113481862429,11.7351464713388,58.9724938714272
23.1160505411907,28.3489865992649,6.79645200771161,38.9413403303403,11.605089434572,63.2741335724111
22.5956892303068,29.9694993001055,6.67633798106575,40.6614005776332,11.5150499475796,64.474588441415
20.7043750035145,28.19894003466,5.20494115465396,38.9113402969924,11.0048261879562,60.3230069745811
21.7050718335272,29.0892212528802,5.2549886657564,37.8813058175639,11.4150060731437,62.273752013954
23.6964535417921,28.9191673459686,5.70541626567838,39.2513520086597,11.705133309008,62.7239247156413
22.7658073511727,28.9391736879582,5.61533074569398,39.1313488751645,12.1353219690826,62.2137281200651
22.6157031268793,26.6184390174815,5.95565382119059,42.2414570025093,11.9052210578799,59.4726846506557
22.9059036264851,26.1482879800917,5.90560631008815,43.78150704937,12.1353219690826,58.0421380216805
22.515633644017,26.1082762964296,6.07576784783645,42.6614694697942,12.1953482937442,63.3741697274937
21.4749120229439,25.5080860367415,6.91656603435747,44.2415258946703,12.9656861269011,62.2237339364127
20.2940921251688,25.1179633682614,7.1567940876492,45.2415603407508,12.3554184928418,59.0425195801376
20.9245288665064,25.7181516273153,7.42705064760238,48.141657234281,13.2057914255475,59.592729437289
20.864487176789,25.988238244492,8.31789634522585,49.5917081811321,12.9756905143447,63.1040707082365
20.9045159706288,26.6584507011436,7.64725969645313,47.0016189657836,13.7260195726145,65.8651178072888
19.7136891245675,27.3686768420916,7.53715517202775,45.7015751859134,15.2466864640412,68.0659622378022
20.7944395394803,27.2186272765354,7.83744023864241,47.6916417335447,16.1870988837392,67.2756598062395
21.2947849524021,27.4587053810448,8.48805788297415,48.6416744573212,16.0870550093033,68.9863112708196
23.0159810583284,27.6687709716185,9.06860901176248,48.6216737683996,16.5672646061572,69.4364879740331
22.7357855056192,27.8188175362234,7.54716467424824,43.081485937217,16.1370759460825,68.9763054544719
22.5756763344292,28.4890309931921,7.85745924308338,42.2514553469012,15.8369453232134,68.7962367739496
22.5756763344292,27.6587678006237,7.50712666536629,41.6614350237137,14.5463793429894,66.4253374823141
22.7257805587226,27.08858705392,8.25783933190292,44.1015170720813,14.2862652694559,68.7262100648576
23.0159810583284,26.5984316751748,7.96756376750875,44.2615225834542,14.3663003690047,68.0259459750823
22.4155641611547,26.5784253331852,7.45707915426385,42.7514725699415,14.1762170075763,69.0863484262837
23.9366203006616,26.5384136495231,7.6672787008941,43.4514976822323,13.7560327349453,69.1563741349942
26.7585797173784,26.3583555712996,7.93753526084729,43.9615132496645,14.1061862954712,70.5669161339449
27.5791484761544,25.3880469844868,7.63725019423264,42.6914695031422,13.2958309125398,70.0867299847408
25.8779672674953,24.6378091598768,8.00760177639071,44.3815297170872,13.0657300013371,70.4068510830655
27.0587871652704,25.037938000303,8.1877728163595,46.1515916866841,13.2858265250962,73.0378595837155
27.5191077871318,25.8581970215596,8.51808638963561,45.8815813862079,13.6659932479529,73.7881457525583
27.5491276312957,25.4880796947519,8.23782032746194,45.0615531404219,13.5959625358477,74.0282353258249
29.2002750992184,25.1679782229183,7.4070316431614,43.0614842482609,13.3458528497578,72.8477850868455
27.7192477535513,27.548733919998,6.38606241667159,40.4013936217212,15.7068882864466,75.7789030531248
25.7979116812055,26.1382848090969,5.73544477233984,37.4012902834797,15.3667391133643,73.2379328942622
26.6885310793748,25.7881758249131,5.30503617685884,35.4112197357106,14.4063179187791,69.7265916233147
27.0788010618429,25.8682011928715,5.4251502035047,36.951273782709,14.7064495420869,68.105978500522
27.1288378046637,25.8982087052217,6.02572033673401,38.4013247295602,14.2462477196815,69.3064333695258
28.0794978918555,26.238317519362,6.49616694109696,39.7113668538223,14.8565153537409,72.3776037536076
28.7999981684641,25.9582297318247,6.21590087892329,39.4113575200326,14.9165416784025,74.5884469977977
30.7613590318703,26.7784887530812,6.1158058567184,37.9413058842598,15.5868356371234,76.4091404338081
32.9328668099821,28.3589897702597,5.99569183007254,39.1213465306348,15.8969716478749,79.3302605867921
33.7234167252891,28.5790595321453,5.84554929676522,39.8013699539696,15.8569540981006,79.7904351033009
31.1015952736021,28.5790595321453,5.62534024791447,39.1613489085125,14.9565592281769,81.5811190933206
30.0508647028531,27.8688353918316,6.24592938558475,42.3414584470485,15.1666513644924,79.040148934458
32.2223744823546,27.4887138937121,6.02572033673401,42.2614536912932,14.8565153537409,79.4503013718992
30.7213302380305,28.0388892987432,5.33506468352031,39.0013433971396,14.6764363797562,77.2394591280906
32.362470757667,28.4990341641869,5.40513119906373,40.4713950329124,14.7264583169741,80.0305246765674
29.800692997087,27.1486050795717,5.22496015909494,40.6413988886772,14.0761731331404,74.2583260854147
30.8614305161222,27.0285680279512,5.15489364355152,40.9214075335453,13.8060546721633,75.3387331666406
30.8214017222825,27.2086261061748,6.05574884339547,44.3815297170872,14.1161906829148,76.2790938323533
34.3738653618096,27.4687065514054,5.99569183007254,43.9615132496645,14.1261950703583,80.0205188602198
35.2544788123874,27.1185975672215,5.97567282563157,43.6615039158748,14.2162345573507,77.2694695744627
